,Unnamed: 0,country,continent,year,happiness,democracy_score,index_of_functioning_goverment,code,population,women_in_parliament_%,daily_income_usd,income_inequlity
19272,19272,Netherlands,,1959,,,,,,9.33,15.5,42.2
19273,19273,Norway,,1959,,,,,,7.67,11.0,30.8
19276,19276,New Zealand,,1959,,,,,,5.0,19.2,31.3
19291,19291,Rwanda,,1959,,,,,,,1.83,38.1
19302,19302,South Sudan,,1959,,,,,,,1.94,47.4
19307,19307,Sweden,,1959,,,,,,12.0,15.7,35.9
19312,19312,Togo,,1959,,,,,,,2.45,56.3
19322,19322,Tanzania,,1959,,,,,,,982.0,38.0
19333,19333,Yemen,,1959,,,,,,,2.2,37.3
19349,19349,Yemen,,1960,,,,,,,2.21,37.3
19362,19362,Yemen,,1961,,,,,,,2.22,37.3
19375,19375,Yemen,,1962,,,,,,,2.23,37.3
19388,19388,Yemen,,1963,,,,,,,2.25,37.3
19401,19401,Yemen,,1964,,,,,,,2.26,37.3
19414,19414,Yemen,,1965,,,,,,,2.28,37.3
19427,19427,Yemen,,1966,,,,,,,2.3,37.3
19440,19440,Yemen,,1967,,,,,,,2.33,37.3
19453,19453,Yemen,,1968,,,,,,,2.35,37.3
19466,19466,Yemen,,1969,,,,,,,2.38,37.2
19479,19479,Yemen,,1970,,,,,,,2.81,37.2
19492,19492,Yemen,,1971,,,,,,,3.24,37.2
19505,19505,Yemen,,1972,,,,,,,3.42,37.2
19518,19518,Yemen,,1973,,,,,,,3.75,37.2
19531,19531,Yemen,,1974,,,,,,,3.88,37.2
19544,19544,Yemen,,1975,,,,,,,4.08,37.2
19557,19557,Yemen,,1976,,,,,,,4.58,37.2
19570,19570,Yemen,,1977,,,,,,,4.95,37.2
19583,19583,Yemen,,1978,,,,,,,5.22,37.2
19596,19596,Yemen,,1979,,,,,,,5.36,37.2
19609,19609,Yemen,,1980,,,,,,,5.24,37.2
19622,19622,Yemen,,1981,,,,,,,5.41,37.2
19635,19635,Yemen,,1982,,,,,,,5.35,37.2
19648,19648,Yemen,,1983,,,,,,,5.49,37.2
19661,19661,Yemen,,1984,,,,,,,5.54,37.2
19674,19674,Yemen,,1985,,,,,,,5.34,37.2
19687,19687,Yemen,,1986,,,,,,,5.29,37.2
19700,19700,Yemen,,1987,,,,,,,5.33,37.2
19713,19713,Yemen,,1988,,,,,,,5.38,37.2
19726,19726,Yemen,,1989,,,,,,,5.39,37.2
19739,19739,Yemen,,1990,,,,,,3.32,5.2,37.2
19752,19752,Yemen,,1991,,,,,,2.44,5.26,37.1
19765,19765,Yemen,,1992,,,,,,1.55,5.41,36.9
19778,19778,Yemen,,1993,,,,,,0.66,5.34,36.7
19791,19791,Yemen,,1994,,,,,,0.66,5.44,36.4
19804,19804,Yemen,,1995,,,,,,0.66,5.51,36.0
19817,19817,Yemen,,1996,,,,,,0.66,5.56,35.6
19830,19830,Yemen,,1997,,,,,,0.66,5.66,35.3
19843,19843,Yemen,,1998,,,,,,0.79,5.83,35.0
19856,19856,Yemen,,1999,,,,,,0.97,5.68,35.0
19869,19869,Yemen,,2000,,,,,,1.26,5.65,34.9
19882,19882,Yemen,,2001,,,,,,1.8,5.49,34.9
19895,19895,Yemen,,2002,,,,,,0.73,5.33,34.9
19908,19908,Yemen,,2003,,,,,,0.33,5.15,34.8
19921,19921,Yemen,,2004,,,,,,0.39,4.99,34.8
19959,19959,Afghanistan,,1800,,,,,,,919.0,30.5
19967,19967,Australia,,1800,,,,,,,1.19,38.7
19970,19970,Burundi,,1800,,,,,,,543.0,34.3
19987,19987,Central African Republic,,1800,,,,,,,503.0,57.8
19988,19988,Canada,,1800,,,,,,,2.07,44.8
19989,19989,Switzerland,,1800,,,,,,,3.74,39.6
19997,19997,Comoros,,1800,,,,,,,2.65,35.1
20006,20006,Denmark,,1800,,,,,,,2.74,54.1
20015,20015,Finland,,1800,,,,,,,1.46,47.1
20034,20034,Haiti,,1800,,,,,,,869.0,47.7
20041,20041,Iceland,,1800,,,,,,,1.13,25.8
20087,20087,Netherlands,,1800,,,,,,,5.26,56.3
20088,20088,Norway,,1800,,,,,,,1.35,38.5
20091,20091,New Zealand,,1800,,,,,,,806.0,38.2
20107,20107,Rwanda,,1800,,,,,,,1.11,42.5
20118,20118,South Sudan,,1800,,,,,,,399.0,51.0
20123,20123,Sweden,,1800,,,,,,,1.62,50.0
20128,20128,Togo,,1800,,,,,,,1.63,42.4
20139,20139,Tanzania,,1800,,,,,,,741.0,28.8
20150,20150,Yemen,,1800,,,,,,,1.22,49.8
20154,20154,Afghanistan,,1801,,,,,,,919.0,30.5
20162,20162,Australia,,1801,,,,,,,1.2,38.7
20165,20165,Burundi,,1801,,,,,,,543.0,34.3
20182,20182,Central African Republic,,1801,,,,,,,503.0,57.8
20183,20183,Canada,,1801,,,,,,,2.08,44.8
20184,20184,Switzerland,,1801,,,,,,,3.74,39.6
20192,20192,Comoros,,1801,,,,,,,2.65,35.1
20201,20201,Denmark,,1801,,,,,,,2.74,54.1
20210,20210,Finland,,1801,,,,,,,1.46,47.1
20229,20229,Haiti,,1801,,,,,,,869.0,47.7
20236,20236,Iceland,,1801,,,,,,,1.13,25.8
20282,20282,Netherlands,,1801,,,,,,,5.16,56.3
20283,20283,Norway,,1801,,,,,,,1.35,38.5
20286,20286,New Zealand,,1801,,,,,,,814.0,38.2
20302,20302,Rwanda,,1801,,,,,,,1.11,42.5
20313,20313,South Sudan,,1801,,,,,,,399.0,51.0
